_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,question2,question3,group,image_url,orig_question1,question1_gold,orig_question2,question2_gold,orig_question3,question3_gold,step1,step2,step3,tip1,tip2,tip3
799097393,10/23/2015 03:28:16,false,1779100198,,10/23/2015 03:26:02,false,elite,0.7273,29216801,USA,"","",172.164.50.190,yes,5,0,10,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097394,10/23/2015 05:48:48,false,1779210959,,10/23/2015 05:47:16,false,elite,0.75,29216689,USA,"","",172.164.66.60,No,2,0,10,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097394,10/23/2015 11:39:39,false,1779439814,,10/23/2015 11:36:30,false,neodev,0.7273,29226888,IND,02,Secunderabad,115.98.112.76,No,0,0,10,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097394,10/23/2015 15:05:16,false,1779611747,,10/23/2015 15:04:03,false,neodev,0.75,34908441,IDN,08,Surabaya,36.74.222.211,No,2,0,10,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097394,10/23/2015 21:14:18,false,1779916557,,10/23/2015 21:11:14,false,neodev,0.8182,26125932,SRB,02,Novi Sad,178.222.186.213,No,3,0,10,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097395,10/21/2015 05:43:02,false,1777166859,,10/21/2015 05:41:48,false,elite,0.7,30688710,IDN,04,Jakarta,202.62.16.219,No,12,0,10,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097395,10/21/2015 06:11:32,false,1777180176,,10/21/2015 06:06:35,false,elite,0.7273,33018241,IDN,"","",114.79.32.232,No,12,0,10,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097396,10/21/2015 05:39:31,false,1777165292,,10/21/2015 05:33:55,false,elite,0.7,30688710,IDN,04,Jakarta,202.62.16.219,No,2,0,10,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097396,10/21/2015 06:03:38,false,1777176525,,10/21/2015 06:01:44,false,elite,0.7273,33018241,IDN,"","",114.79.32.120,No,3,0,10,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097397,10/21/2015 21:18:27,false,1777869504,,10/21/2015 21:15:09,false,neodev,0.7273,30586572,ECU,04,Azoguez,186.5.62.25,No,8,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097397,10/22/2015 10:39:40,false,1778339047,,10/22/2015 10:38:25,false,neodev,0.8333,32258904,SRB,00,Belgrade,178.148.213.155,No,5,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097398,10/23/2015 03:22:22,false,1779095075,,10/23/2015 03:08:24,false,elite,0.7273,29216801,USA,"","",172.164.50.190,No,6,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097399,10/23/2015 05:48:48,false,1779210956,,10/23/2015 05:47:16,false,elite,0.75,29216689,USA,"","",172.164.66.60,yes,6,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097399,10/23/2015 11:39:39,false,1779439806,,10/23/2015 11:36:30,false,neodev,0.7273,29226888,IND,02,Secunderabad,115.98.112.76,No,0,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097399,10/23/2015 15:05:16,false,1779611748,,10/23/2015 15:04:03,false,neodev,0.75,34908441,IDN,08,Surabaya,36.74.222.211,yes,4,0.25,10,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097399,10/23/2015 21:14:18,false,1779916556,,10/23/2015 21:11:14,false,neodev,0.8182,26125932,SRB,02,Novi Sad,178.222.186.213,yes,5,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097400,10/23/2015 21:19:00,false,1779920036,,10/23/2015 21:16:49,false,neodev,0.8182,26125932,SRB,02,Novi Sad,178.222.186.213,No,4,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097401,10/24/2015 15:41:24,false,1780607479,,10/24/2015 15:39:28,false,elite,1.0,30636018,IDN,04,Jakarta,202.62.17.156,No,2,0,10,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097401,10/25/2015 10:43:25,false,1781474786,,10/25/2015 10:37:17,false,clixsense,0.8,33778626,IND,33,Panaji,116.74.76.179,yes,4,0,10,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097402,10/23/2015 21:19:00,false,1779920045,,10/23/2015 21:16:49,false,neodev,0.8182,26125932,SRB,02,Novi Sad,178.222.186.213,No,4,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097403,10/23/2015 05:45:11,false,1779208407,,10/23/2015 05:42:41,false,elite,0.75,29216689,USA,"","",172.164.66.60,No,3,0,10,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097403,10/23/2015 14:52:05,false,1779604387,,10/23/2015 14:46:13,false,neodev,0.75,34908441,IDN,08,Surabaya,36.74.222.211,No,2,0,10,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097403,10/23/2015 21:07:03,false,1779911322,,10/23/2015 21:02:44,false,neodev,0.8182,26125932,SRB,02,Novi Sad,178.222.186.213,No,2,0,10,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097404,10/23/2015 21:21:18,false,1779921774,,10/23/2015 21:19:02,false,neodev,0.8182,26125932,SRB,02,Novi Sad,178.222.186.213,No,3,0,10,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__180.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097405,10/23/2015 03:38:23,false,1779109036,,10/23/2015 03:37:09,false,elite,0.7273,29216801,USA,"","",172.164.50.190,No,6,0,10,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097406,10/20/2015 15:02:06,false,1776044366,,10/20/2015 15:00:55,false,neodev,0.7273,29226888,IND,02,Hyderabad,115.98.116.246,No,5,0,10,https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097406,10/20/2015 18:08:54,false,1776437643,,10/20/2015 18:07:17,false,gifthunterclub,0.7273,31583992,VEN,"","",201.211.162.129,No,5,0,10,https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097407,10/20/2015 14:28:40,false,1776005572,,10/20/2015 14:13:37,false,neodev,0.8,32075079,MKD,41,Skopje,79.126.212.231,yes,5,0.30,10,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097407,10/20/2015 15:05:44,false,1776048515,,10/20/2015 15:04:25,false,neodev,0.7273,29226888,IND,02,Hyderabad,115.98.116.246,yes,4,0,10,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097407,10/20/2015 15:39:15,false,1776108041,,10/20/2015 15:37:25,false,neodev,0.7273,30586572,ECU,04,Azoguez,186.5.62.25,No,5,0,10,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097407,10/20/2015 18:05:24,false,1776429825,,10/20/2015 18:03:55,false,gifthunterclub,0.7273,31583992,VEN,"","",201.211.162.129,yes,3,0,10,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
799097408,10/23/2015 03:25:59,false,1779098345,,10/23/2015 03:24:14,false,elite,0.7273,29216801,USA,"","",172.164.50.190,yes,5,0,10,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg,Are there buildings that appear to have been built at different time periods?,,Count visible different buildings,,Estimate the proportion of historic buildings,,Building ages,Buildings,Proportion of historic building,At least one counted building must appear to be built in a different time period,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually","Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)"
