_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question2__left_side,question2__right_side,question3__left_side,question3__right_side,seeside,group,image_url,question1,question2,question2__left_side_gold,question2__right_side_gold,question3,question3__left_side_gold,question3__right_side_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
811064473,11/13/2015 16:03:57,false,1800269839,,11/13/2015 15:48:11,false,neodev,0.8,33119802,VEN,"","",190.206.31.221,0,0,0,0,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064474,11/12/2015 14:14:19,false,1798898779,,11/12/2015 14:13:10,false,clixsense,0.75,22544468,RUS,04,Barnaul,109.171.4.5,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064474,11/12/2015 14:42:04,false,1798916801,,11/12/2015 14:35:08,false,neodev,0.8,33384589,VEN,25,Caracas,161.196.171.28,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064474,11/12/2015 16:08:21,false,1798986872,,11/12/2015 16:05:51,false,neodev,0.75,31305123,GRC,01,Alexandroúpoli,2.85.136.147,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064474,11/12/2015 16:38:43,false,1799006928,,11/12/2015 16:36:58,false,prizerebel,0.7692,9974830,ROU,23,Iasi,79.112.48.43,0,0,4,2,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064474,11/13/2015 17:08:18,false,1800314600,,11/13/2015 17:07:21,false,elite,0.7333,32838543,TUR,34,Istanbul,78.181.148.53,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064475,11/12/2015 14:13:08,false,1798897902,,11/12/2015 14:11:25,false,clixsense,0.75,22544468,RUS,04,Barnaul,109.171.4.5,0,0,1,2,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064475,11/12/2015 16:05:49,false,1798985195,,11/12/2015 16:03:52,false,neodev,0.75,31305123,GRC,01,Alexandroúpoli,2.85.136.147,0,0,0,8,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064475,11/12/2015 16:36:36,false,1799005374,,11/12/2015 16:33:45,false,prizerebel,0.7692,9974830,ROU,23,Iasi,79.112.48.43,0,0,2,2,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064475,11/13/2015 16:12:01,false,1800276799,,11/13/2015 16:03:58,false,neodev,0.8,33119802,VEN,"","",190.206.31.221,0,0,0,0,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064475,11/13/2015 16:48:12,false,1800302628,,11/13/2015 16:45:22,false,neodev,0.7692,34272987,VEN,"","",200.93.32.95,0,0,3,2,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064475,11/13/2015 17:04:10,false,1800312237,,11/13/2015 17:02:05,false,elite,0.7333,32838543,TUR,34,Istanbul,78.181.148.53,0,1,0,0,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064476,11/12/2015 14:17:23,false,1798900448,,11/12/2015 14:16:01,false,clixsense,0.75,22544468,RUS,04,Barnaul,109.171.4.5,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064477,11/12/2015 14:14:19,false,1798898771,,11/12/2015 14:13:10,false,clixsense,0.75,22544468,RUS,04,Barnaul,109.171.4.5,0,0,0,1,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064477,11/12/2015 14:42:04,false,1798916803,,11/12/2015 14:35:08,false,neodev,0.8,33384589,VEN,25,Caracas,161.196.171.28,0,0,0,1,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064477,11/12/2015 16:08:21,false,1798986874,,11/12/2015 16:05:51,false,neodev,0.75,31305123,GRC,01,Alexandroúpoli,2.85.136.147,,1,,1,Right,11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064477,11/12/2015 16:38:43,false,1799006934,,11/12/2015 16:36:58,false,prizerebel,0.7692,9974830,ROU,23,Iasi,79.112.48.43,0,0,2,2,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064477,11/13/2015 17:08:18,false,1800314608,,11/13/2015 17:07:21,false,elite,0.7333,32838543,TUR,34,Istanbul,78.181.148.53,,0,,1,Right,11,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
