_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1__left_side,question1__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question3,seeside_gold,step1,step2,step3,tip1,tip2,tip3
799093166,10/21/2015 00:48:54,false,1776999095,,10/21/2015 00:47:20,false,elite,1.0,33018241,IDN,"","",114.79.32.225,15,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093166,10/21/2015 06:05:37,false,1777177420,,10/21/2015 06:03:21,false,neodev,0.8,16991059,VEN,"","",201.210.83.98,24,8,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093167,10/22/2015 10:46:46,false,1778342461,,10/22/2015 10:45:32,false,neodev,0.75,11042210,ESP,58,A Coruña,79.150.72.220,60,10,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093168,10/21/2015 23:49:13,false,1777974892,,10/21/2015 23:48:08,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,10,10,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093169,10/22/2015 13:22:17,false,1778484582,,10/22/2015 13:20:24,false,elite,0.8333,29849983,GRC,13,Thessaloníki,94.68.152.41,,10,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 13:13:12,false,1775913672,,10/20/2015 13:11:05,false,neodev,0.75,32872588,USA,NY,Bayside,96.250.81.151,10,10,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 13:47:59,false,1775961850,,10/20/2015 13:44:15,false,neodev,0.8,34693557,VEN,25,Caracas,186.24.51.18,12,19,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 14:17:02,false,1775992142,,10/20/2015 14:12:02,false,neodev,0.7,31958194,ARG,"","",181.23.56.145,10,10,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 15:47:59,false,1776127127,,10/20/2015 15:43:23,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.17.137,10,10,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 15:52:57,false,1776138535,,10/20/2015 15:51:47,false,elite,0.7,30688710,IDN,04,Jakarta,202.62.17.137,10,10,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 18:04:21,false,1776427258,,10/20/2015 18:03:06,false,tremorgames,0.8333,31778038,BRA,23,Uruguaiana,189.73.188.221,10,20,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093170,10/20/2015 19:30:28,false,1776590849,,10/20/2015 19:28:15,false,gifthunterclub,0.8,31583992,VEN,"","",201.211.162.129,10,10,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093171,10/21/2015 23:43:36,false,1777971584,,10/21/2015 23:42:39,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,10,,left,9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093172,10/21/2015 23:42:37,false,1777970944,,10/21/2015 23:41:52,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,20,20,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093173,10/22/2015 04:14:14,false,1778116301,,10/22/2015 04:11:37,false,neodev,0.7143,18768786,ARG,01,Necochea,181.168.19.181,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093174,10/21/2015 14:14:22,false,1777519014,,10/21/2015 14:10:18,false,neodev,0.8,16991059,VEN,"","",201.210.83.98,18,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093175,10/22/2015 09:32:00,false,1778306271,,10/22/2015 09:31:12,false,neodev,0.8333,29163230,FRA,A1,Dijon,176.182.36.174,20,20,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093175,10/22/2015 10:45:31,false,1778341808,,10/22/2015 10:44:27,false,neodev,0.75,11042210,ESP,58,A Coruña,79.150.72.220,30,30,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093176,10/20/2015 19:39:07,false,1776608261,,10/20/2015 19:37:27,false,gifthunterclub,0.8,31583992,VEN,"","",201.211.162.129,10,,left,9,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093176,10/20/2015 20:19:53,false,1776684991,,10/20/2015 20:18:20,false,neodev,0.7,31958194,ARG,"","",181.23.56.145,20,,left,9,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093177,10/20/2015 13:19:30,false,1775924554,,10/20/2015 13:17:12,false,neodev,0.75,32872588,USA,NY,Bayside,96.250.81.151,,10,Right,9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093177,10/20/2015 14:41:47,false,1776020882,,10/20/2015 14:35:53,false,neodev,0.7,31958194,ARG,"","",181.23.56.145,,10,Right,9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093177,10/20/2015 18:44:09,false,1776517615,,10/20/2015 18:43:08,false,clixsense,0.8,30193232,SRB,00,Titel,95.85.132.130,,10,Right,9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093177,10/20/2015 19:25:08,false,1776580963,,10/20/2015 19:23:00,false,gifthunterclub,0.8,31583992,VEN,"","",201.211.162.129,10,13,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093178,10/21/2015 00:09:44,false,1776976018,,10/21/2015 00:06:45,false,elite,0.7,30688710,IDN,"","",114.79.32.161,,10,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093178,10/21/2015 00:21:21,false,1776982640,,10/21/2015 00:20:28,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,,10,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093178,10/21/2015 00:34:32,false,1776990289,,10/21/2015 00:33:14,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,,10,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093179,10/21/2015 23:42:37,false,1777970951,,10/21/2015 23:41:52,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093180,10/21/2015 00:01:52,false,1776971293,,10/20/2015 23:55:48,false,elite,0.7,30688710,IDN,"","",114.79.32.225,,12,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093181,10/22/2015 09:32:00,false,1778306272,,10/22/2015 09:31:12,false,neodev,0.8333,29163230,FRA,A1,Dijon,176.182.36.174,20,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093181,10/22/2015 10:45:31,false,1778341810,,10/22/2015 10:44:27,false,neodev,0.75,11042210,ESP,58,A Coruña,79.150.72.220,10,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093182,10/22/2015 04:15:55,false,1778117020,,10/22/2015 04:14:16,false,neodev,0.7143,18768786,ARG,01,Necochea,181.168.19.181,18,40,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093183,10/22/2015 00:27:36,false,1777994387,,10/22/2015 00:22:53,false,neodev,0.8,16991059,VEN,"","",201.210.83.98,10,11,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093184,10/22/2015 09:31:11,false,1778305867,,10/22/2015 09:29:34,false,neodev,0.8333,29163230,FRA,A1,Dijon,176.182.36.174,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093184,10/22/2015 10:44:27,false,1778341271,,10/22/2015 10:37:54,false,neodev,0.75,11042210,ESP,58,A Coruña,79.150.72.220,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093185,10/22/2015 00:27:36,false,1777994398,,10/22/2015 00:22:53,false,neodev,0.8,16991059,VEN,"","",201.210.83.98,,10,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093186,10/21/2015 00:05:06,false,1776973074,,10/21/2015 00:03:48,false,elite,0.7,30688710,IDN,"","",114.79.32.225,10,15,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093186,10/21/2015 00:19:46,false,1776981623,,10/21/2015 00:17:09,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,0,20,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093186,10/21/2015 00:33:11,false,1776989524,,10/21/2015 00:29:51,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
