_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1__left_side,question1__right_side,question2__left_side,question2__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question2__left_side_gold,question2__right_side_gold,question3,seeside_gold,step1,step2,step3,tip1,tip2,tip3
811068087,11/18/2015 07:54:19,false,1804822401,,11/18/2015 07:50:22,false,neodev,0.7778,34782840,ITA,09,Bergamo,82.50.13.217,0,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/12/2015 16:07:22,false,1798986266,,11/12/2015 16:03:54,false,neodev,0.7333,31305123,GRC,01,Alexandroúpoli,2.85.136.147,0,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/13/2015 12:55:48,false,1800126431,,11/13/2015 12:53:33,false,clixsense,0.75,12771826,PRT,20,Viana Do Castelo,188.81.251.169,0,0,0.4,0.4,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/13/2015 13:20:34,false,1800145616,,11/13/2015 13:19:25,false,gifthunterclub,0.7333,32333519,VEN,"","",190.73.185.48,0,0,0.8,1,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/13/2015 14:51:15,false,1800215915,,11/13/2015 14:48:05,false,clixsense,0.7333,34309395,TUR,34,Istanbul,85.102.238.131,0,0,0.2,0.6,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/13/2015 21:51:43,false,1800557857,,11/13/2015 21:50:26,false,neodev,0.75,33119802,VEN,"","",190.206.31.221,0,0,0.8,0.8,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/13/2015 21:53:02,false,1800558807,,11/13/2015 21:49:17,false,neodev,0.7333,29314245,BIH,02,Bijeljina,31.223.130.251,0,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/13/2015 22:39:45,false,1800590357,,11/13/2015 22:38:43,false,hiving,0.7778,33048733,ITA,09,Agrate Brianza,2.230.158.62,0,0,0,0,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/14/2015 16:05:18,false,1801197984,,11/14/2015 16:01:45,false,neodev,0.7778,34782840,ITA,09,Castelli Calepio,79.45.78.239,0,0,0.9,1,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068088,11/15/2015 14:01:44,false,1801822640,,11/15/2015 13:45:32,false,clixsense,0.7778,27226593,ITA,14,Magomadas,82.85.178.88,0,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068089,11/12/2015 15:21:33,false,1798953573,,11/12/2015 15:09:46,false,neodev,0.75,33384589,VEN,25,Caracas,161.196.171.28,,10,,1,Right,13,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068089,11/16/2015 22:36:48,false,1803173706,,11/16/2015 22:35:15,false,instagc,0.8333,21269635,GBR,Q3,Wolverhampton,78.150.198.126,,0,,0,Right,13,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068089,11/17/2015 00:21:38,false,1803373627,,11/17/2015 00:19:55,false,gifthunterclub,0.7333,32333519,VEN,"","",190.73.185.48,,2,,0,Right,13,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068089,11/17/2015 07:52:47,false,1803622481,,11/17/2015 07:48:23,false,clixsense,0.7778,27226593,ITA,14,Magomadas,82.85.178.88,,3,,1,Right,13,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068089,11/17/2015 17:27:44,false,1804102401,,11/17/2015 17:23:35,false,neodev,0.7778,34028805,VEN,13,Barquisimeto,200.8.39.126,,8,,1,Right,13,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068090,11/12/2015 14:04:54,false,1798892722,,11/12/2015 14:03:55,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,,0,,1,Right,13,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068091,11/12/2015 20:30:38,false,1799244526,,11/12/2015 20:29:03,false,neodev,0.75,29439445,GRC,"","",176.92.197.84,2,,0.3,,left,13,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068091,11/13/2015 19:22:06,false,1800398711,,11/13/2015 19:18:30,false,neodev,0.7778,34028805,VEN,13,Barquisimeto,200.8.139.111,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068091,11/14/2015 16:42:52,false,1801217646,,11/14/2015 16:41:50,false,neodev,0.7333,31305123,GRC,01,Alexandroúpoli,2.85.136.147,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068092,11/19/2015 12:43:07,false,1806491123,,11/19/2015 12:42:03,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,,8,,1,Right,13,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068093,11/12/2015 19:09:51,false,1799136512,,11/12/2015 19:08:36,false,cf_internal,0.9444,34864111,BRA,17,Campina Grande,150.165.85.232,0,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__180.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068094,11/12/2015 14:00:12,false,1798889794,,11/12/2015 13:51:49,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068095,11/13/2015 19:24:17,false,1800399844,,11/13/2015 19:21:40,false,gifthunterclub,0.7333,32333519,VEN,"","",190.73.185.48,0,1,0.6,0.8,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068095,11/13/2015 19:27:15,false,1800401417,,11/13/2015 19:23:54,false,clixsense,0.75,12771826,PRT,20,Viana Do Castelo,188.81.106.72,0,1,1,0.8,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068095,11/16/2015 15:04:00,false,1802474495,,11/16/2015 15:01:45,false,neodev,0.7333,29314245,BIH,02,Bijeljina,31.223.130.206,0,1,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068098,11/12/2015 13:49:54,false,1798883528,,11/12/2015 13:48:39,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,2,,1,,left,13,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068099,11/19/2015 12:42:01,false,1806490712,,11/19/2015 12:40:31,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,6,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068100,11/19/2015 12:43:07,false,1806491118,,11/19/2015 12:42:03,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,0,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068101,11/12/2015 19:37:22,false,1799174246,,11/12/2015 19:32:04,false,clixsense,0.7333,34309395,TUR,34,Istanbul,85.102.238.131,0,0,0,0.3,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068101,11/12/2015 23:08:52,false,1799400877,,11/12/2015 23:06:43,false,neodev,0.7333,29314245,BIH,02,Bijeljina,31.223.130.194,0,1,1,1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068101,11/13/2015 05:01:41,false,1799657752,,11/13/2015 05:00:04,false,clixsense,0.7778,21665495,CAN,"","",24.105.69.70,0,0,0.6,0.9,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068101,11/13/2015 09:31:15,false,1799956396,,11/13/2015 09:21:33,false,hiving,0.7778,33048733,ITA,09,Guidizzolo,77.43.46.117,0,0,0,0.1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068101,11/13/2015 09:47:51,false,1799971954,,11/13/2015 09:42:43,false,clixsense,0.75,12771826,PRT,20,Viana Do Castelo,188.81.251.169,0,0,0.8,0.7,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
