_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,for_the_left_side_your_answer_is,question11,question12,question1__left_side,question1__right_side,question2__left_side,question2__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question2__left_side_gold,question2__right_side_gold,question3,seeside_gold,step1,step2,step3,tip1,tip2,tip3
799092671,11/9/2015 17:18:08,false,1795091861,,11/9/2015 17:16:39,false,neodev,0.7333,33903530,PER,15,Lima,201.230.248.5,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092671,11/9/2015 17:49:41,false,1795113780,,11/9/2015 17:46:50,false,neodev,0.7778,32173405,VEN,23,Cabimas,181.208.174.54,,,,0.9,0.9,0,0,"left
Right",6,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092672,10/20/2015 20:25:46,false,1776694735,,10/20/2015 20:24:30,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092672,10/28/2015 14:24:14,false,1784261025,,10/28/2015 14:23:07,false,cf_internal,0.8,34864111,BRA,17,Campina Grande,150.165.85.232,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092673,10/20/2015 20:25:46,false,1776694745,,10/20/2015 20:24:30,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,,,,,1,,0,Right,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092673,10/28/2015 14:24:14,false,1784261023,,10/28/2015 14:23:07,false,cf_internal,0.8,34864111,BRA,17,Campina Grande,150.165.85.232,,,,,1,,0,Right,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092674,10/20/2015 20:26:40,false,1776696389,,10/20/2015 20:25:48,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092674,10/28/2015 14:28:20,false,1784263236,,10/28/2015 14:27:12,false,cf_internal,0.8,34864111,BRA,17,Campina Grande,150.165.85.232,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092675,10/20/2015 20:26:40,false,1776696385,,10/20/2015 20:25:48,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092675,10/28/2015 14:28:20,false,1784263240,,10/28/2015 14:27:12,false,cf_internal,0.8,34864111,BRA,17,Campina Grande,150.165.85.232,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092676,10/23/2015 02:41:35,false,1779061045,,10/23/2015 02:39:04,false,neodev,0.75,31958194,ARG,"","",181.23.93.150,,,,,0.8,,0,Right,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092676,11/5/2015 15:02:00,false,1791199385,,11/5/2015 14:59:44,false,clixsense,0.7778,34309395,TUR,34,Istanbul,178.240.161.239,,,,0,,0,,left,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092676,11/6/2015 18:52:13,false,1792444907,,11/6/2015 18:50:39,false,neodev,0.7692,34998945,SRB,00,Belgrade,93.87.130.12,,,,0,,0,,left,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092676,11/7/2015 17:41:14,false,1793878435,,11/7/2015 17:38:35,false,neodev,0.7333,33036931,VEN,25,Caracas,186.14.224.164,,,,,0.8,,0.5,Right,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092676,11/9/2015 16:05:47,false,1795057562,,11/9/2015 16:00:31,false,clixsense,0.8,27226593,ITA,14,Magomadas,82.85.178.88,,,,0,,0,,left,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092676,11/9/2015 17:16:37,false,1795090964,,11/9/2015 17:14:00,false,neodev,0.7333,33903530,PER,15,Lima,201.230.248.5,,,,0,,0,,left,6,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092677,10/23/2015 01:48:22,false,1779021605,,10/23/2015 01:41:28,false,neodev,0.75,31958194,ARG,"","",181.23.93.150,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092677,10/25/2015 01:37:45,false,1781254608,,10/25/2015 01:34:53,false,neodev,0.75,33384589,VEN,25,Caracas,200.84.51.28,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092677,10/30/2015 14:40:45,false,1786243839,,10/30/2015 14:39:45,false,clixsense,0.75,21665495,CAN,"","",24.105.69.70,,,,1,0.5,0,0,"left
Right",6,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__180.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092678,10/20/2015 20:28:42,false,1776701025,,10/20/2015 20:27:54,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,,,,1,0.4,0,0,"left
Right",6,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092678,10/28/2015 14:18:54,false,1784258098,,10/28/2015 14:17:38,false,cf_internal,0.8,34864111,BRA,17,Campina Grande,150.165.85.232,,,,1,0.3,0,0,"left
Right",6,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092679,10/22/2015 14:02:12,false,1778509289,,10/22/2015 13:58:47,false,neodev,0.75,32884854,HUN,15,Pécs,92.249.213.154,,,,1,,0,,left,6,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092679,10/23/2015 14:12:32,false,1779582289,,10/23/2015 14:01:58,false,neodev,0.7333,33036931,VEN,"","",190.75.194.123,,,,0,1,0,0,"left
Right",6,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
799092679,10/23/2015 18:42:31,false,1779762920,,10/23/2015 18:34:16,false,neodev,0.75,34307510,IND,16,Mumbai,182.59.186.69,,,,1,1,0,0,"left
Right",6,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg,Estimate the proportion of street wall on each side of the street,,,Estimate the proportion of street-level facade that is covered by windows of any site on each side of the street,,,,,Proportion of street wall,Proportion Window,,"Street wall: the effect achieved when structures on a block continuously front the sidewalk/path providing a defined street-edge and feeling like a wall. A facade or wall over 5 feet contributes to the street wall if it is set back no more than 10 feet from the sidewalk/path edge. Gates/fences, greenery, or both over 5 feet tall that obstruct more than 60 percent of your view of the space beyond also count. Lawns, lots, driveways, and alleys break the street wall|Record the proportion estimates (use decimal increments of 0.10)|Cross streets do not count as breaks in the street wall|If brownstones with stairs coming down to the sidewalk are set back no more than about 10 feet, they create a street wall","Record the proportion out of the whole block seen (use decimal increments of 0.10)|Include only the windows at street level|If the building is being constructed behind a partition or does not have all of its walls yet, windows do not exist for the lot|Consider any type of window (cloudy windows, windows made of reflective glass, curtains drawn, etc.)",
