_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,date,enter_some_text,num_items,part_of_the_image_is_cut_off,question1,question1__left_side,question1__right_side,question2,question2__left_side,question2__right_side,question3,seeleft,seeright,seeside,tax,total,group,image_url,orig_question1,question1_gold,orig_question2,question2__left_side_gold,question2__right_side_gold,orig_question3,question3_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
810466678,11/10/2015 14:18:43,true,1796240263,false,11/10/2015 14:15:33,false,clixsense,0.8,31269093,ESP,60,Benimodo,81.203.197.134,,,,,40,,,,5,2,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__0.jpg,Estimate the street width,"40
36
38
37
39
28
42
32
28
30
35",Estimate the total sidewalk width for each side of the street,"10
8
9
7
12
13","8
6
7
5
4",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,"left
Right",Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810466678,11/12/2015 14:22:47,true,1798903890,true,11/12/2015 14:17:43,false,elite,0.8182,30487799,IDN,"","",114.79.32.249,,,,,28,,,,6,6,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__0.jpg,Estimate the street width,"40
36
38
37
39
28
42
32
28
30
35",Estimate the total sidewalk width for each side of the street,"10
8
9
7
12
13","8
6
7
5
4",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,"left
Right",Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/16/2015 15:42:37,true,1772295268,,10/16/2015 15:36:27,false,neodev,0.8,33653679,MEX,32,Morelos,201.166.170.6,,,,,48,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/16/2015 19:32:16,true,1772500696,,10/16/2015 19:25:16,false,gifthunterclub,0.8,32333519,VEN,"","",190.73.185.48,,,,,48,,,,8,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/16/2015 21:15:36,true,1772630866,true,10/16/2015 21:10:56,false,neodev,0.7333,30586572,ECU,04,Azoguez,186.5.62.25,,,,,24,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/17/2015 00:06:23,true,1772793020,,10/17/2015 00:04:48,false,cf_internal,1.0,34864111,BRA,17,Campina Grande,189.71.11.246,,,,,48,,,,5,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/17/2015 07:02:38,true,1773041154,true,10/17/2015 07:00:24,false,neodev,0.7333,33119802,VEN,07,Valencia,190.205.202.249,,,,,48,,,,8,8,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/18/2015 08:07:14,true,1773825385,true,10/18/2015 08:05:36,false,elite,0.7333,34422082,BIH,"","",31.223.156.70,,,,,48,,,,8,8,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/18/2015 13:03:15,true,1774017848,true,10/18/2015 13:00:18,false,gifthunterclub,0.7333,32455358,VEN,"","",190.73.185.48,,,,,48,,,,3,3,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/18/2015 18:27:01,true,1774251232,true,10/18/2015 18:16:40,false,tremorgames,0.75,32859025,FRA,"","",90.77.61.2,,,,,28,,,,8,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/18/2015 19:29:20,true,1774303091,true,10/18/2015 19:19:46,false,tremorgames,0.75,30815757,UKR,22,Tarnopol,5.58.21.194,,,,,24,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/19/2015 11:23:46,true,1774750754,true,10/19/2015 11:19:48,false,clixsense,0.75,9528888,ESP,55,Valladolid,84.125.40.24,,,,,50,,,,8,8,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/19/2015 18:33:45,true,1775104352,,10/19/2015 18:27:12,false,neodev,0.8,32173405,VEN,13,Barquisimeto,190.142.137.43,,,,,48,,,,5,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/20/2015 12:34:17,true,1775848486,true,10/20/2015 12:29:28,false,clixsense,0.7333,9509334,BIH,01,Stup,77.238.212.115,,,,,40,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/20/2015 19:19:07,true,1776570935,,10/20/2015 19:17:14,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,,,,,48,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/21/2015 12:11:08,true,1777380009,,10/21/2015 12:09:21,false,clixsense,0.8,14574613,CZE,52,Prague,78.45.150.115,,,,,48,,,,8,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,10/29/2015 14:25:32,true,1785274541,,10/29/2015 14:16:18,false,neodev,0.8,34148058,PSE,00,Ramallah,37.8.88.101,,,,,50,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,11/9/2015 09:18:42,true,1794873833,,11/9/2015 09:16:21,false,clixsense,0.7778,22380771,BEL,"","",109.132.67.13,,,,,48,,,,4,,0,,,left,,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,11/11/2015 17:12:35,true,1797945282,true,11/11/2015 17:10:08,false,clixsense,0.7333,7427951,PER,15,Lima,64.76.72.13,,,,,80,,,,4,4,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806026,11/13/2015 18:50:14,true,1800379022,true,11/13/2015 18:48:35,false,clixsense,0.7143,29953861,ESP,57,Badajoz,95.18.31.201,,,,,56,,,,8,8,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg,Estimate the street width,"48
44
45
46
47
43
50",Estimate the total sidewalk width for each side of the street,"4
6
7
5
8",,Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,left,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806259,10/16/2015 15:34:33,true,1772290377,true,10/16/2015 15:30:35,false,neodev,0.7333,30586572,ECU,04,Azoguez,186.5.62.25,,,,,44,,,,,4,0,,,Right,,,1,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_270.jpg,Estimate the street width,"40
38
39
37
36
34",Estimate the total sidewalk width for each side of the street,,"8
6
7
5
4",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806259,10/16/2015 19:24:07,true,1772495238,true,10/16/2015 19:21:07,false,gifthunterclub,0.8,32333519,VEN,"","",190.73.185.48,,,,,40,,,,8,8,0,,,"left
Right",,,1,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_270.jpg,Estimate the street width,"40
38
39
37
36
34",Estimate the total sidewalk width for each side of the street,,"8
6
7
5
4",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
810806259,10/17/2015 00:11:14,true,1772796351,,10/17/2015 00:09:09,false,cf_internal,1.0,34864111,BRA,17,Campina Grande,189.71.11.246,,,,,36,,,,,6,0,,,Right,,,1,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_270.jpg,Estimate the street width,"40
38
39
37
36
34",Estimate the total sidewalk width for each side of the street,,"8
6
7
5
4",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
