_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,question2,group,image_url,orig_question1,question1_gold,orig_question2,question2_gold,question3,step1,step2,step3,tip1,tip2,tip3
799092498,10/20/2015 14:05:14,false,1775979352,,10/20/2015 14:03:41,false,neodev,1.0,32075079,MKD,41,Skopje,79.126.212.231,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092498,10/20/2015 14:08:09,false,1775982378,,10/20/2015 14:04:35,false,elite,1.0,30487799,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092499,10/20/2015 14:10:47,false,1775985241,,10/20/2015 14:10:08,false,neodev,1.0,34668665,MKD,41,Skopje,89.205.118.40,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092499,10/20/2015 14:15:52,false,1775990797,,10/20/2015 14:14:07,false,clixsense,1.0,9834199,ROU,14,Constanta,5.14.161.58,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092499,10/20/2015 14:18:21,false,1775993680,,10/20/2015 14:14:14,false,elite,1.0,30688710,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092500,10/20/2015 13:43:37,false,1775958122,,10/20/2015 13:42:25,false,prodege,1.0,29354735,IRL,19,Dundalk,86.45.234.53,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092500,10/20/2015 14:02:06,false,1775976179,,10/20/2015 14:00:02,false,elite,1.0,30487799,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092500,10/20/2015 14:02:29,false,1775976592,,10/20/2015 14:00:12,false,elite,1.0,33018241,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092501,10/20/2015 14:23:02,false,1775998476,,10/20/2015 14:22:31,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092501,10/20/2015 14:40:06,false,1776019004,,10/20/2015 14:38:51,false,neodev,1.0,33397566,IND,02,Tirupati,61.3.14.213,0,0,4,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092501,10/20/2015 15:15:14,false,1776062097,,10/20/2015 15:13:59,false,neodev,1.0,29226888,IND,02,Hyderabad,115.98.116.246,0,0,4,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092502,10/20/2015 14:07:00,false,1775981136,,10/20/2015 14:06:20,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092502,10/20/2015 14:08:07,false,1775982337,,10/20/2015 14:07:30,false,neodev,1.0,34668665,MKD,41,Skopje,89.205.118.40,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092502,10/20/2015 14:11:09,false,1775985654,,10/20/2015 14:08:18,false,elite,1.0,30688710,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092503,10/20/2015 14:07:52,false,1775982134,,10/20/2015 14:07:28,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092503,10/20/2015 14:09:29,false,1775983854,,10/20/2015 14:08:51,false,neodev,1.0,34668665,MKD,41,Skopje,89.205.118.40,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092503,10/20/2015 14:14:13,false,1775989033,,10/20/2015 14:11:09,false,elite,1.0,33018241,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092504,10/20/2015 14:23:02,false,1775998478,,10/20/2015 14:22:31,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092504,10/20/2015 14:40:06,false,1776018996,,10/20/2015 14:38:51,false,neodev,1.0,33397566,IND,02,Tirupati,61.3.14.213,1,1,4,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092504,10/20/2015 15:15:14,false,1776062090,,10/20/2015 15:13:59,false,neodev,1.0,29226888,IND,02,Hyderabad,115.98.116.246,0,5,4,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092505,10/20/2015 13:35:41,false,1775951189,,10/20/2015 13:33:59,false,prodege,1.0,29354735,IRL,19,Dundalk,86.45.234.53,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092505,10/20/2015 13:38:59,false,1775954856,,10/20/2015 13:38:28,false,neodev,1.0,11042210,ESP,29,Madrid,80.39.62.201,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092505,10/20/2015 13:56:31,false,1775970048,,10/20/2015 13:49:53,false,elite,1.0,30688710,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092506,10/20/2015 14:05:57,false,1775980058,,10/20/2015 14:05:31,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092506,10/20/2015 14:06:37,false,1775980737,,10/20/2015 14:05:46,false,neodev,1.0,34668665,MKD,41,Skopje,89.205.118.40,0,0,4,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092506,10/20/2015 14:11:05,false,1775985598,,10/20/2015 14:08:11,false,elite,1.0,30487799,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092507,10/20/2015 14:20:08,false,1775995510,,10/20/2015 14:19:20,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092507,10/20/2015 14:22:25,false,1775997804,,10/20/2015 14:20:20,false,clixsense,1.0,9834199,ROU,14,Constanta,5.14.161.58,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092507,10/20/2015 14:25:55,false,1776001998,,10/20/2015 14:25:14,false,elite,1.0,33018241,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092508,10/20/2015 14:02:42,false,1775976746,,10/20/2015 14:01:55,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
