N30769+2018-10-10T03:49:30.743903+590+69043++177.37.239.119+2018-10-10T03:49:45.337001+++"{"userProfile": {"live": "", "educ": "", "sex": ""}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30772+2018-10-10T03:57:57.541427+590+69047++191.33.58.173+2018-10-10T03:58:03.507084+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG"}"+
N30774+2018-10-10T03:58:09.661551+590+69045++191.33.58.173+2018-10-10T03:58:16.992308+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30776+2018-10-10T03:58:29.589702+590+69043++191.33.58.173+2018-10-10T03:58:36.125693+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30782+2018-10-10T04:03:18.051231+590+69043++189.40.103.128+2018-10-10T04:03:22.174051+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30785+2018-10-10T04:03:34.735420+590+69049++189.40.103.128+2018-10-10T04:03:39.587911+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30787+2018-10-10T04:36:44.217798+590+69043++187.183.205.99+2018-10-10T04:37:29.917733+++"{"userProfile": {"live": "nao", "educ": "medio", "sex": "F"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30789+2018-10-10T04:37:35.858688+590+69049++187.183.205.99+2018-10-10T04:37:43.824466+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30793+2018-10-10T04:38:30.679744+590+69048++187.183.205.99+2018-10-10T04:38:35.041879+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30796+2018-10-10T07:50:58.319952+590+69047++179.178.134.95+2018-10-10T07:51:27.355564+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG"}"+
N30798+2018-10-10T07:51:40.535181+590+69048++179.178.134.95+2018-10-10T07:52:51.277599+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30800+2018-10-10T07:52:58.566380+590+69045++179.178.134.95+2018-10-10T07:53:46.636806+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30801+2018-10-10T07:53:46.880198+590+69050++179.178.134.95+2018-10-10T07:53:56.074278+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30803+2018-10-10T08:14:46.510359+590+69049++179.183.91.141+2018-10-10T08:14:52.555410+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30804+2018-10-10T08:14:52.781521+590+69050++179.183.91.141+2018-10-10T08:14:59.692051+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30805+2018-10-10T08:14:59.917920+590+69045++179.183.91.141+2018-10-10T08:15:13.623247+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30807+2018-10-10T08:15:42.271007+590+69047++179.183.91.141+2018-10-10T08:16:26.562446+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG"}"+
N30808+2018-10-10T08:16:26.876327+590+69044++179.183.91.141+2018-10-10T08:16:42.529293+++"{"question": "seguro", "theLess": "equal", "theMost": "equal"}"+
N30809+2018-10-10T08:16:43.067679+590+69048++179.183.91.141+2018-10-10T08:16:57.620986+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30759+2018-10-10T03:27:49.481445+590+69050++191.33.63.151+2018-10-10T03:27:57.650554+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30780+2018-10-10T04:03:08.108578+590+69050++189.40.103.128+2018-10-10T04:03:14.355435+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30814+2018-10-10T08:56:46.730304+590+69049++170.80.233.252+2018-10-10T08:56:55.475634+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30850+2018-10-10T11:12:24.929769+590+69049++191.33.51.142+2018-10-10T11:12:42.427924+++"{"userProfile": {"live": "sim", "educ": "superior", "sex": "F"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30857+2018-10-10T11:13:47.963665+590+69050++191.33.51.142+2018-10-10T11:13:53.663320+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30901+2018-10-10T11:45:17.424583+590+69046++149.156.72.198+2018-10-10T11:45:21.736750+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30920+2018-10-10T12:26:22.006099+590+69049++177.79.30.169+2018-10-10T12:26:51.024856+++"{"userProfile": {"live": "nao", "educ": "medio", "sex": "M"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30921+2018-10-10T12:26:51.313962+590+69043++177.79.30.169+2018-10-10T12:26:56.457763+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30965+2018-10-10T14:01:56.156428+590+69048++191.35.89.210+2018-10-10T14:02:20.559431+++"{"userProfile": {"live": "nao", "educ": "medio", "sex": "F"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30971+2018-10-10T14:03:01.331848+590+69045++191.35.89.210+2018-10-10T14:03:12.829065+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30974+2018-10-10T14:34:43.011471+590+69046++191.35.105.9+2018-10-10T14:34:49.187775+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N31007+2018-10-10T23:42:43.734765+590+69050++177.37.237.13+2018-10-10T23:42:51.766119+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N31031+2018-10-12T03:39:29.268446+590+69046++189.40.102.72+2018-10-12T03:39:54.913752+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "M"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N31039+2018-10-12T19:07:59.893569+590+69045++191.35.70.230+2018-10-12T19:08:38.018301+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "M"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N31049+2018-10-19T16:23:56.262401+590+69048++191.33.54.247+2018-10-19T16:24:00.842372+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N31050+2018-10-19T16:24:01.082124+590+69049++191.33.54.247+2018-10-19T16:24:12.374926+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N31055+2018-10-19T16:26:10.683509+590+69043++191.33.54.247+2018-10-19T16:26:47.350898+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N31060+2018-10-22T18:15:39.852330+590+69044++45.229.175.26+2018-10-22T18:15:55.245563+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG"}"+
N31080+2018-10-22T18:19:32.067023+590+69046++177.37.237.40+2018-10-22T18:19:49.178815+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N31097+2018-10-22T18:23:21.335887+590+69048++177.37.237.40+2018-10-22T18:23:26.361457+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N31098+2018-10-22T18:23:26.529056+590+69049++177.37.237.40+2018-10-22T18:23:32.627628+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N31116+2018-10-22T18:30:50.161889+590+69046++191.33.61.177+2018-10-22T18:30:54.979778+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N31134+2018-10-22T19:39:33.341397+590+69048++187.183.205.183+2018-10-22T19:39:38.272406+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N31160+2018-10-22T21:15:11.346751+590+69050++179.183.81.123+2018-10-22T21:15:21.670459+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30802+2018-10-10T08:13:45.023438+590+69043++179.183.91.141+2018-10-10T08:14:46.284358+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "F"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30806+2018-10-10T08:15:13.846515+590+69046++179.183.91.141+2018-10-10T08:15:42.055200+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30810+2018-10-10T08:54:48.389299+590+69047++170.80.233.252+2018-10-10T08:56:08.068159+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "F"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG"}"+
N30816+2018-10-10T08:57:03.599866+590+69048++170.80.233.252+2018-10-10T08:57:11.386848+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30817+2018-10-10T08:57:11.461685+590+69043++170.80.233.252+2018-10-10T08:57:17.269510+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30818+2018-10-10T10:03:32.321432+590+69047++179.178.134.7+2018-10-10T10:04:10.727460+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "M"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG"}"+
N30822+2018-10-10T10:04:27.863466+590+69048++179.178.134.7+2018-10-10T10:04:35.203809+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30825+2018-10-10T10:04:56.528881+590+69046++179.178.134.7+2018-10-10T10:04:59.102052+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG"}"+
N30826+2018-10-10T10:59:53.574173+590+69050++191.35.108.80+2018-10-10T11:00:29.091725+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "F"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30829+2018-10-10T11:00:46.712172+590+69049++191.35.108.80+2018-10-10T11:00:54.470043+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30830+2018-10-10T11:00:54.725227+590+69046++191.35.108.80+2018-10-10T11:00:58.587241+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30833+2018-10-10T11:01:18.890741+590+69045++191.35.108.80+2018-10-10T11:01:23.327260+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30834+2018-10-10T11:07:29.853929+590+69045++189.71.72.198+2018-10-10T11:07:55.236218+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "M"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30836+2018-10-10T11:08:00.927377+590+69050++189.71.72.198+2018-10-10T11:08:04.913232+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30839+2018-10-10T11:08:11.299964+590+69049++189.71.72.198+2018-10-10T11:08:21.567874+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30841+2018-10-10T11:08:29.069741+590+69047++189.71.72.198+2018-10-10T11:08:44.627246+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG"}"+
N30842+2018-10-10T11:09:17.082039+590+69044++187.183.197.83+2018-10-10T11:09:41.381722+++"{"userProfile": {"live": "nao", "educ": "superior", "sex": "M"}, "question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG"}"+
N30845+2018-10-10T11:09:48.122277+590+69046++187.183.197.83+2018-10-10T11:09:52.177538+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG"}"+
N30848+2018-10-10T11:09:56.826918+590+69043++187.183.197.83+2018-10-10T11:10:00.710102+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG"}"+
N30849+2018-10-10T11:10:00.927509+590+69047++187.183.197.83+2018-10-10T11:10:07.539932+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG"}"+
N30851+2018-10-10T11:12:43.120822+590+69045++191.33.51.142+2018-10-10T11:12:58.065507+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30853+2018-10-10T11:13:14.685048+590+69048++191.33.51.142+2018-10-10T11:13:18.711422+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30856+2018-10-10T11:13:34.997178+590+69044++191.33.51.142+2018-10-10T11:13:47.739091+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG"}"+
N30859+2018-10-10T11:14:01.774199+590+69043++177.37.237.246+2018-10-10T11:14:13.212174+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30812+2018-10-10T08:56:20.311744+590+69044++170.80.233.252+2018-10-10T08:56:35.932070+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG"}"+
N30815+2018-10-10T08:56:55.584040+590+69046++170.80.233.252+2018-10-10T08:57:03.517480+++"{"question": "seguro", "theLess": "equal", "theMost": "equal"}"+
N30819+2018-10-10T10:04:10.959865+590+69050++179.178.134.7+2018-10-10T10:04:16.028163+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG"}"+
N30820+2018-10-10T10:04:16.223840+590+69049++179.178.134.7+2018-10-10T10:04:22.942747+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG"}"+
N30821+2018-10-10T10:04:23.134027+590+69045++179.178.134.7+2018-10-10T10:04:27.674942+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG"}"+
N30824+2018-10-10T10:04:52.196889+590+69043++179.178.134.7+2018-10-10T10:04:56.274560+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30827+2018-10-10T11:00:29.358858+590+69043++191.35.108.80+2018-10-10T11:00:37.943192+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30828+2018-10-10T11:00:38.198072+590+69048++191.35.108.80+2018-10-10T11:00:46.458582+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30831+2018-10-10T11:00:58.837877+590+69044++191.35.108.80+2018-10-10T11:01:03.176767+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG"}"+
N30832+2018-10-10T11:01:03.474776+590+69047++191.35.108.80+2018-10-10T11:01:18.682249+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG"}"+
N30835+2018-10-10T11:07:55.560704+590+69048++189.71.72.198+2018-10-10T11:08:00.711839+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
N30837+2018-10-10T11:08:05.143888+590+69046++189.71.72.198+2018-10-10T11:08:08.852409+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30838+2018-10-10T11:08:09.408554+590+69043++189.71.72.198+2018-10-10T11:08:11.097940+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30840+2018-10-10T11:08:21.768886+590+69044++189.71.72.198+2018-10-10T11:08:28.718514+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG"}"+
N30843+2018-10-10T11:09:41.453090+590+69045++187.183.197.83+2018-10-10T11:09:44.197135+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0744.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1346.JPG"}"+
N30844+2018-10-10T11:09:44.266506+590+69049++187.183.197.83+2018-10-10T11:09:47.917637+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0728.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1353.JPG"}"+
N30846+2018-10-10T11:09:52.312701+590+69048++187.183.197.83+2018-10-10T11:09:52.997386+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG"}"+
N30847+2018-10-10T11:09:53.077784+590+69050++187.183.197.83+2018-10-10T11:09:56.746821+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG"}"+
N30852+2018-10-10T11:12:58.762031+590+69043++191.33.51.142+2018-10-10T11:13:09.547529+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1336.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0677.JPG"}"+
N30854+2018-10-10T11:13:19.053065+590+69047++191.33.51.142+2018-10-10T11:13:28.307181+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1355.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0738.JPG"}"+
N30855+2018-10-10T11:13:29.528450+590+69046++191.33.51.142+2018-10-10T11:13:34.651045+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0767.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30860+2018-10-10T11:14:13.390940+590+69050++177.37.237.246+2018-10-10T11:14:17.906593+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/SAM_0764.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0731.JPG"}"+
N30861+2018-10-10T11:14:18.073553+590+69044++177.37.237.246+2018-10-10T11:14:25.417111+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1360.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0669.JPG"}"+
N30862+2018-10-10T11:14:25.579746+590+69048++177.37.237.246+2018-10-10T11:14:31.357014+++"{"question": "seguro", "theLess": "https://contribua.org/bairros/oeste/liberdade/Centro B/IMG_1334.JPG", "theMost": "https://contribua.org/bairros/oeste/liberdade/Centro A/SAM_0712.JPG"}"+
