_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,question2__left_side,question2__right_side,question3,seeside,group,image_url,orig_question1,question1_gold,question2,question2__left_side_gold,question2__right_side_gold,orig_question3,question3_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
799364005,10/20/2015 14:27:33,false,1776003990,,10/20/2015 14:21:16,false,neodev,1.0,31657610,IND,02,Tenali,175.101.68.48,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364005,10/20/2015 15:03:15,false,1776045693,,10/20/2015 15:02:31,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364005,10/20/2015 15:17:12,false,1776065538,,10/20/2015 15:15:24,false,neodev,1.0,32719688,LKA,"","",61.245.163.4,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364005,10/20/2015 15:35:34,false,1776100123,,10/20/2015 15:31:21,false,clixsense,1.0,32529394,PHL,"","",112.198.118.240,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364005,10/20/2015 15:41:58,false,1776113769,,10/20/2015 15:34:07,false,clixsense,1.0,32045192,IDN,08,Surabaya,125.164.60.118,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364005,10/20/2015 15:56:36,false,1776146218,,10/20/2015 15:53:45,false,neodev,1.0,33384589,VEN,25,Caracas,161.196.171.28,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364006,10/28/2015 14:47:16,false,1784274746,,10/28/2015 14:44:20,false,hiving,0.8571,33048733,ITA,09,Guidizzolo,77.43.46.117,1,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364007,10/20/2015 16:01:21,false,1776156731,,10/20/2015 15:58:55,false,neodev,1.0,33384589,VEN,25,Caracas,161.196.171.28,1,1,0,3,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364007,10/20/2015 16:02:29,false,1776159543,,10/20/2015 15:59:45,false,neodev,1.0,18643535,ROU,10,Bucharest,78.96.115.16,0,1,0,3,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364007,10/20/2015 18:51:17,false,1776531951,,10/20/2015 18:49:29,false,tremorgames,1.0,22796717,ARG,01,Banfield,190.51.145.148,0,1,0,3,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364008,10/28/2015 14:49:43,false,1784276880,,10/28/2015 14:47:18,false,hiving,0.8571,33048733,ITA,09,Guidizzolo,77.43.46.117,5,,3,0,Right,2,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364009,10/28/2015 14:40:42,false,1784269973,,10/28/2015 14:39:37,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,3,0,2,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364010,10/28/2015 14:50:01,false,1784277089,,10/28/2015 14:48:57,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,0,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364011,10/28/2015 14:44:41,false,1784272864,,10/28/2015 14:43:19,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,0,1,0,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364012,10/28/2015 14:47:23,false,1784274820,,10/28/2015 14:45:14,false,clixsense,1.0,30344602,GRC,35,Athens,46.177.73.152,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364013,10/28/2015 14:53:02,false,1784279303,,10/28/2015 14:46:47,false,elite,0.8333,30688710,IDN,"","",114.79.32.231,0,,0,0,Right,2,https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364014,10/28/2015 14:45:26,false,1784273365,,10/28/2015 14:42:32,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.248.184,0,0,1,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 15:01:30,false,1776043671,,10/20/2015 15:00:07,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,1,0,5,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 15:02:54,false,1776045208,,10/20/2015 14:59:41,false,neodev,1.0,34668665,MKD,41,Skopje,89.205.118.40,0,5,6,2,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 15:05:08,false,1776047816,,10/20/2015 14:58:34,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.243.99,0,6,5,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 15:50:00,false,1776131969,,10/20/2015 15:42:17,false,clixsense,1.0,32529394,PHL,"","",112.198.118.240,5,0,5,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 15:51:04,false,1776134529,,10/20/2015 15:47:06,false,clixsense,1.0,32045192,IDN,08,Surabaya,36.74.197.248,5,0,6,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 15:57:04,false,1776147269,,10/20/2015 15:54:34,false,neodev,1.0,34593552,VEN,25,Caracas,161.196.169.239,0,5,5,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 16:31:28,false,1776224898,,10/20/2015 16:28:33,false,neodev,1.0,18643535,ROU,10,Bucharest,78.96.115.16,0,5,5,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 17:48:06,false,1776389960,,10/20/2015 17:44:32,false,clixsense,1.0,33955941,BIH,01,Sarajevo,77.77.237.31,0,2,6,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364015,10/20/2015 18:37:47,false,1776503621,,10/20/2015 18:36:04,false,tremorgames,1.0,22796717,ARG,01,Banfield,190.51.145.148,0,5,5,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364016,10/28/2015 14:47:35,false,1784274931,,10/28/2015 14:46:00,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.248.184,5,1,1,2,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364017,10/28/2015 14:53:02,false,1784279299,,10/28/2015 14:46:47,false,elite,0.8333,30688710,IDN,"","",114.79.32.231,0,0,4,3,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364018,10/20/2015 15:10:33,false,1776055103,,10/20/2015 15:08:15,false,neodev,1.0,32719688,LKA,"","",61.245.163.4,1,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364018,10/20/2015 15:10:57,false,1776055820,,10/20/2015 15:07:41,false,neodev,1.0,32075079,MKD,41,Skopje,79.126.212.231,1,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364018,10/20/2015 15:53:43,false,1776140225,,10/20/2015 15:50:23,false,neodev,1.0,33384589,VEN,25,Caracas,161.196.171.28,1,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364018,10/20/2015 15:57:27,false,1776147966,,10/20/2015 15:54:48,false,neodev,1.0,18643535,ROU,10,Bucharest,78.96.115.16,1,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364018,10/20/2015 18:40:16,false,1776509307,,10/20/2015 18:38:33,false,tremorgames,1.0,22796717,ARG,01,Banfield,190.51.145.148,1,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364019,10/28/2015 14:48:55,false,1784276073,,10/28/2015 14:47:15,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,0,1,1,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364020,10/28/2015 14:47:14,false,1784274672,,10/28/2015 14:45:44,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,3,3,2,1,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364021,10/20/2015 18:52:30,false,1776534448,,10/20/2015 18:51:19,false,tremorgames,1.0,22796717,ARG,01,Banfield,190.51.145.148,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364021,10/20/2015 19:02:46,false,1776554783,,10/20/2015 19:00:55,false,clixsense,1.0,30193232,SRB,00,Titel,95.85.132.130,0,0,0,1,"left
Right",2,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 13:25:23,false,1775934241,,10/20/2015 13:24:21,false,clixsense,1.0,21665495,CAN,"","",24.105.69.70,1,1,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 13:43:07,false,1775957797,,10/20/2015 13:41:28,false,clixsense,0.9167,33910257,RUS,"","",185.52.155.221,2,3,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 13:59:07,false,1775973046,,10/20/2015 13:56:35,false,neodev,1.0,33203552,IND,19,Bangalore,101.212.70.163,0,2,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 14:20:57,false,1775996389,,10/20/2015 14:11:24,false,neodev,1.0,31657610,IND,02,Tenali,175.101.68.48,2,1,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 14:35:51,false,1776014009,,10/20/2015 14:28:08,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.248.46,1,3,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 14:45:37,false,1776025100,,10/20/2015 14:39:32,false,elite,0.8333,30688710,IDN,"","",114.79.32.207,3,0,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 14:52:53,false,1776033491,,10/20/2015 14:50:14,false,clixsense,1.0,15751665,DEU,07,Herten,176.199.123.14,3,5,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 14:58:28,false,1776039898,,10/20/2015 14:54:19,false,elite,1.0,33018241,IDN,"","",114.79.32.143,3,1,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 15:15:04,false,1776061869,,10/20/2015 15:13:12,false,neodev,1.0,32719688,LKA,"","",61.245.163.4,4,1,6,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364022,10/20/2015 15:41:47,false,1776113404,,10/20/2015 15:28:18,false,neodev,1.0,33384589,VEN,25,Caracas,161.196.171.28,0,2,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364023,10/28/2015 14:47:35,false,1784274932,,10/28/2015 14:46:00,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.248.184,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__180.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364024,10/20/2015 15:08:09,false,1776051848,,10/20/2015 15:06:36,false,neodev,1.0,32719688,LKA,"","",61.245.163.4,1,1,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364024,10/20/2015 15:13:32,false,1776059709,,10/20/2015 15:05:10,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,1,1,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364024,10/20/2015 15:16:32,false,1776064410,,10/20/2015 15:05:10,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.251.226,1,1,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364024,10/20/2015 15:49:33,false,1776130897,,10/20/2015 15:46:32,false,neodev,1.0,33384589,VEN,25,Caracas,161.196.171.28,1,1,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364024,10/20/2015 15:51:58,false,1776136572,,10/20/2015 15:48:53,false,neodev,1.0,34593552,VEN,25,Caracas,161.196.169.239,1,1,3,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364025,10/28/2015 14:47:23,false,1784274824,,10/28/2015 14:45:14,false,clixsense,1.0,30344602,GRC,35,Athens,46.177.73.152,4,4,2,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 13:28:37,false,1775940046,,10/20/2015 13:27:50,false,clixsense,1.0,21665495,CAN,"","",24.105.69.70,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 13:47:22,false,1775961331,,10/20/2015 13:46:08,false,clixsense,0.9167,33910257,RUS,"","",185.52.155.221,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 14:38:45,false,1776017507,,10/20/2015 14:35:53,false,neodev,0.9333,29674710,VEN,25,Caracas,186.167.243.48,0,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 14:58:57,false,1776040635,,10/20/2015 14:50:13,false,neodev,1.0,32075079,MKD,41,Skopje,79.126.212.231,0,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 17:40:11,false,1776373094,,10/20/2015 17:37:20,false,clixsense,1.0,33955941,BIH,01,Sarajevo,77.77.237.31,0,1,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 18:14:40,false,1776450865,,10/20/2015 18:13:23,false,neodev,1.0,28844739,GRC,35,Athens,46.177.123.51,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364026,10/20/2015 18:49:27,false,1776528089,,10/20/2015 18:48:11,false,tremorgames,1.0,22796717,ARG,01,Banfield,190.51.145.148,0,0,0,0,"left
Right",2,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364027,10/28/2015 14:50:01,false,1784277091,,10/28/2015 14:48:57,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,0,,0,0,Right,2,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364028,10/20/2015 13:24:21,false,1775932434,,10/20/2015 13:23:05,false,clixsense,1.0,21665495,CAN,"","",24.105.69.70,9,0,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364028,10/20/2015 13:41:28,false,1775956382,,10/20/2015 13:39:43,false,clixsense,0.9167,33910257,RUS,"","",185.52.155.221,9,0,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364028,10/20/2015 13:47:35,false,1775961548,,10/20/2015 13:45:08,false,neodev,1.0,34283618,SRB,00,Belgrade,95.180.52.239,9,0,4,0,"left
Right",2,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
799364028,10/20/2015 13:51:14,false,1775964981,,10/20/2015 13:48:36,false,neodev,1.0,32359107,LKA,"","",61.245.173.110,4,,3,0,Right,2,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,Count the number of moving cars,,Count the number of parked cars on each side of the street,,,Count the number of moving bicylists,,,Number of Moving Cars,Number of Parked Cars,Number of Moving Cyclists,,,
