choice	age_cat	gender	income	d_swidth	d_mvcars	d_pcars	d_trees	d_mvciclyst	d_lands	d_bid	d_bheig	d_dbuild	d_people	d_graff	bair_cat
1	jovem	masculino	media	2.6666666666	3	2	-2	0	0.68152173913	2	-2.94836723158468	0.66666666667	1.333333333333	0	lib_cen
1	jovem	masculino	media	-3.25	-1.8829787234	-10.1808510638	6	-1.23404255319	-0.375	-6.33333333333	-1.60665757182047	-3.5	-4	0	lib_cen
1	jovem	masculino	media	-1.3333333333	-4	-3	3	0	0	0	-0.648183481011124	-3.25	-8	0	cat_cen
1	jovem	masculino	media	5.9761904762	-0.5	-8	2	0	-0.57142857143	-3.05263157895	0	-1	-3.33333333333	-1	cat_cen
1	jovem	masculino	media	0.333333333300001	0	-3	3	-2	2.23098921451	0.333333333333	-0.421713564140411	-4	-5	1	lib_cen
1	jovem	masculino	media	1.3333333333	-2	-1	-3	0	-0.19347826087	0	-2.61208384372025	4	-0.666666666667	1	cat_cen
1	jovem	masculino	media	16.4	3.228571428571	-0.51428571429	3	-0.914285714286	1	-3.45	-0.0353428541963439	2	5	0	mesmo
1	jovem	masculino	media	-14.619047619	-4	-5	1	0	-1.5	0	-0.834596605241507	-1.5	-8	0	lib_cen
1	jovem	masculino	media	15.7899159664	4.5	-7	2	2	1.42857142857	-3.05263157895	-0.241008099503795	-2	-0.83333333333	-1	lib_cen
0	jovem	masculino	media	-6.0945945946	-4	0	-3.944444444447	0	-2.50769230769	-0.333333333333	5.83920378809694	5	1.33333333333	0	cat_cen
0	jovem	masculino	media	-4.1333333333	0.487179487179	-0.358974358974	-2	0.25641025641	0	2	0.584962500721157	0	12	0	cen_cat
1	jovem	masculino	media	-37	-3	0	-8.8	0	1.33333333333	-2	0.356143810225275	-3.18421052632	-1	0	mesmo
0	jovem	masculino	media	7.3333333333	-0.55555555556	-1.44444444444	-0.33333333333	0	0.16666666667	-5	-1.59067615191555	-1.86363636364	-3.875	0	mesmo
1	jovem	masculino	media	0.833333333299997	1	-3	1	0	0	-4.333333333333	-0.103093492964104	-2.33333333333	-5.66666666667	0	cat_cen
1	jovem	masculino	media	5.3333333333	-0.145454545455	-2.87272727273	1.9411764705882	-0.745454545455	1.60887096774	-1	0.528928465806828	1.5	-10.8181818182	1	cat_cen
1	jovem	masculino	media	-7.2222222222	-0.0555555555599998	-7	-10.5	2	-1	2.111111111111	0.466521043422195	6	3	0	lib_cat
1	jovem	masculino	media	-8.6666666667	-3	-5	3	0	0	0.666666666667	-0.352727597484952	-1	-8	0	cat_cen
1	jovem	masculino	media	-40.5	-2.5	-3	-4.5	0	-0.16666666667	4	-0.184424571137427	-2.68421052632	-1	0	lib_cat
0	jovem	masculino	media	-17.3333333333	-2.05555555556	-8	-12	0	-1.33333333333	-0.888888888889	-0.0130884571567962	1.5	0	0	lib_cat
1	jovem	masculino	media	-51	-2.9538461538462	0.32307692308	-11	0	-2.31449275363	-2	-0.184424571137427	-4.85087719299	-0.952380952381	0	lib_cat
1	jovem	masculino	media	-0.357142857100001	-0.5	-9	5	0	0.92857142857	-3.05263157895	-0.241008099503795	-2.35714285714	-2.83333333333	-1	lib_cen
1	jovem	masculino	media	-10	-3	-5.666666666667	0	0	0.2	0	-0.648183481011124	-1	-7.590909090909	0	cat_cen
1	jovem	masculino	media	13.3333333333	3.876767676765	-1.85050505051	3.9411764705882	-0.745454545455	1.82468293355	1	1.03813512888677	0	-9.8181818182	0	lib_cen
1	jovem	masculino	media	12.5	0.0625	-0.95833333333	1	-0.91666666667	2.42350746269	-0.666666666667	0.288779818668352	-3.66666666667	-3	0	lib_cen
1	jovem	masculino	media	-46.6	-3	-1	-11	0	-0.29166666667	-2	0.748461233004036	-2.18421052632	5	0	lib_cat
1	jovem	masculino	media	3.3333333333	-0.145454545455	-0.87272727273	0.9411764705882	-0.745454545455	-0.64112903226	0	0.192645077942396	-4.5	-10.8181818182	0	cat_cen
1	jovem	masculino	media	-1.6666666667	-2.3829787234	-10.569739952689	7	-1.23404255319	0	-6.33333333333	-1.60665757182047	-3	-4	0	lib_cen
0	jovem	masculino	media	-52	-3	0	-11	2	-2.21517412936	-1.333333333333	0.459681414335684	-0.684210526319999	4	0	cen_cat
0	jovem	masculino	media	-7.8333333333	0	-4	-2.5	0	-1	-5	-0.63558857379164	-0.73333333333	-5.66666666667	0	lib_cen
0	jovem	masculino	media	5.86666666670001	0	3	3	0	2.25	0	-0.176877762084079	-2	0	0	lib_cat
1	jovem	masculino	media	-1.3333333334	-0.145454545455	-2.87272727273	2.9411764705882	-0.745454545455	2.04135271956	0	-0.125530882087606	-2.5	-10.8181818182	1	lib_cen
0	jovem	masculino	media	-18.3333333333	-2.05555555556	-8	-7	0	-0.5	-0.888888888889	-0.118441457298961	1.64285714286	0.5	0	lib_cat
1	jovem	masculino	media	-41	-3	-1.4	-7.79166666667	0	0.33333333333	-2	-0.184424571137427	-3.68421052632	-0.4	0	lib_cat
0	jovem	masculino	media	6	2	13	-2	0	0.43577981651	2	0.838719092966939	2.2	3.25	0	cen_cat
0	jovem	masculino	media	3.5524642289	1	2	-2.27777777778	2	-0.50769230769	-0.333333333333	3.4594316186373	5	2.5	0	lib_cen
0	jovem	masculino	media	-12	-3	-4	-6	0	-1.16666666666	-5	-2.41820895591485	-2.5	-3.875	0	lib_cen
1	jovem	masculino	media	-32	-2.666666666667	-2	-10.4	3	-0.56666666667	-1	-0.251538766995965	-4.68421052632	1.75	0	mesmo
1	jovem	masculino	media	11.3333333333	0.354545454545	-2.87272727273	1.9411764705882	-0.745454545455	1.69220430107	-1	0.192645077942396	-3.5	-10.8181818182	0	cat_cen
1	jovem	masculino	media	10.6428571429	0	-9	2	0	0.7619047619	-3.05263157895	0.299560281858908	-4	-3.33333333333	-1	cat_cen
1	jovem	masculino	media	9.1428571429	0	-9	6.5	0	0.92857142857	2.94736842105	-0.241008099503795	-1	-3.33333333333	-1	lib_cen
0	jovem	masculino	media	-4.92792792789999	-4	1	0.72222222222	0	-0.50769230769	0	3.4594316186373	3.25	0	0	lib_cen
0	jovem	masculino	media	-9.3333333333	1.94444444444	-7	-11	0	-0.125	0.444444444441	0.571874043568424	3	1	0	lib_cat
1	jovem	masculino	media	6.1428571429	-0.5	-9	0.333333333333	0	-0.57142857143	-3.05263157895	2.13876406995585	-2	-2	-1	cat_cen
1	jovem	masculino	media	-5.3333333333	0.94444444444	-4	-6	0	-0.16666666667	4.111111111111	2.40512049875805	4	3.875	0	cen_cat
0	jovem	masculino	media	0.333333333400006	2.3829787234	9.6808510638	-2	1.23404255319	2	6.33333333333	1.36564947231668	2	4	0	cen_cat
0	jovem	masculino	media	4.1666666667	5	6	-2	0	0.5	3.75	0.823122237915921	4.5	8.66666666667	0	cen_cat
0	jovem	masculino	media	-6	-2	-3.666666666667	-3	0	0.36666666667	-5	-2.52356195605701	-3	-3.465909090909	0	cat_cen
1	jovem	masculino	media	-2.66666666659999	-2.05555555556	3.5	-5	0	-1	-0.888888888889	-0.118441457298961	-0.5	2	0	mesmo
1	jovem	masculino	media	-4	1	-4	-3	2	-1	2.33333333333	-0.0632209802899677	4	-5.23333333333	0	lib_cen
1	jovem	masculino	media	7.6666666667	1	-2	3	-2	1.54850746269	-0.666666666667	-0.644105985473112	-4	-5	0	cat_cen
1	jovem	masculino	media	32	1	0.5	6	-2	1.54850746269	1.333333333333	-0.103537604110409	-5	-4.857142857143	0	cat_cen
1	jovem	masculino	media	5.3333333333	-0.145454545455	-2.444155844159	1.0588235294082	-0.745454545455	0.35887096774	0	0.0995356735509145	-1.5	-2.8181818182	0	lib_cen
1	jovem	masculino	media	-6	-4	-4.83333333333	-0.2	0	0	0	-0.648183481011124	-2.66666666667	-8	0	cat_cen
1	jovem	masculino	media	18.8787878788	-0.145454545455	-2.62272727273	6.9411764705882	-0.745454545455	2.35887096774	0	-0.0197632548239173	-2.5	-9.8181818182	0	cat_cen
0	jovem	masculino	media	2.1333333333	-0.83333333333	4.33333333333	-5	1.66666666667	-1.37925807738	2	-2.70043971814109	7	4.733333333333	0	mesmo
1	jovem	masculino	media	9.6666666667	0	-2	5	-2	2.54850746269	-0.333333333334	-0.644105985473112	-4.75	-5	0	lib_cen
1	jovem	masculino	media	-42.5	-3	-1	-8	0	-1.16666666667	-1.47619047619	0.0565835283663674	-5.68421052632	-1	0	lib_cat
1	jovem	masculino	media	16.6666666666	0.44444444444	1.55555555556	0.66666666667	0	0.55652173913	0	-2.55604980880592	1.13636363636	-0.666666666667	0	mesmo
0	jovem	masculino	media	0	0	-2	-2	0	-1.5	-4.47619047619	-0.15754127698648	-3.33333333333	-5.66666666667	0	lib_cen
1	jovem	masculino	media	9.5833333333	-1.3829787234	1.3191489362	3	0.96595744681	-0.63114754098	-4	-0.856635824828822	-3	-0.66666666667	0	mesmo
0	jovem	masculino	media	-6.2612612613	-4	1	-2.27777777778	0	-2.50769230769	-0.333333333333	3.70043971814109	6	0	0	cat_cen
1	jovem	masculino	media	7	1	-2.6	6.82352941176	-2	1.54850746269	-0.666666666667	-0.103537604110409	-4.33333333333	-5	0	cat_cen
1	jovem	masculino	media	-6.6666666667	2	-1	-3	0	0.29166666667	-3	-1.98299357469431	-2.33333333333	-1.875	0	lib_cen
1	jovem	masculino	media	-6	-3.5	-6	-1	0	-0.66666666667	0	-0.107615099648421	-2	-8	0	cat_cen
1	jovem	masculino	media	17.9761904762	1.55555555556	-1	12	0	1.42857142857	-2.163742690061	-0.122566642204834	-4	-3.33333333333	-1	cat_cen
1	jovem	masculino	media	1	-3.666666666667	-5	-2.4	3	-0.9	1	-0.715297676869661	-1	-5.25	0	cat_cen
0	jovem	masculino	media	8.6666666666	0	13	-5	0	-1.00769844436	2	-2.40920842047665	4.2	2.583333333333	0	mesmo
1	jovem	masculino	media	-18.6666666667	-4	-4	4	0	-1.5	0.333333333333	-0.648183481011124	0	-8	0	lib_cen
1	jovem	masculino	media	4.3333333333	0	-3	3	-2	2.04850746269	0.277777777777	-0.103537604110409	-4	-4	0	cat_cen
1	jovem	masculino	media	19	0.854545454545	-2.87272727273	5.9411764705882	-0.745454545455	1.85887096774	0	-0.521952703195356	-5.5	-10.8181818182	0	cat_cen
1	jovem	masculino	media	3.8333333333	2.6170212766	-3.6808510638	0	-1.23404255319	-1.5	-2.58333333333	-0.542527234400759	2.5	4.66666666667	0	mesmo
1	jovem	masculino	media	9.9166666667	1	11	1	2.2	1.36885245902	2.33333333333	0.509013647487858	-1	3.33333333333	0	cen_cat
1	jovem	masculino	media	4.6428571429	-0.5	-8.636363636364	0	0	0.34382566586	-3.05263157895	-0.241008099503795	1	7.66666666667	-1	lib_cen
1	jovem	masculino	media	3.5	0	-2	-0.15	0	-0.5	-5	-0.350186354928876	-2.33333333333	-5.66666666667	0	lib_cen
1	jovem	masculino	media	4.4	-0.771428571429	-6.51428571429	2	-0.914285714286	0.25	-3.45	0.193325434019667	5	-3	1	cat_cen
0	jovem	masculino	media	12	-2	2	1	0	0.55652173913	0	-3.48893561294738	-2.25	-0.666666666667	0	cat_cen
0	jovem	masculino	media	5.5	3	-2	-4.6	0	-1.5	-4	-0.398549376490275	1.66666666667	-4.44444444445	0	lib_cen
0	jovem	masculino	media	1.5	4	-3	-4	0	-0.125	-3.66666666667	0.29176612437711	-0.33333333333	-4.66666666667	0	lib_cen
1	jovem	masculino	media	-45.8064516129	-2.894736842105	-2.605263157895	-6	0.447368421053	0.33333333333	-2	-0.158429362604483	-1.68421052632	0	0	mesmo
0	jovem	masculino	media	-2.5	0	-4	-3	0	-0.75	-5	0.47830239273686	1.66666666667	-5.66666666667	1	cat_cen
1	jovem	masculino	media	2.6904761905	0	-3.666666666667	-5	0	0.375	-5	-0.398549376490275	-5.33333333333	-5.66666666667	0	cat_cen
0	jovem	masculino	media	-6.2612612613	1	3	-1.27777777778	0	-0.38269230769	1.666666666667	4	4.66666666667	2	0	lib_cen
1	jovem	masculino	media	4.5	1.24390243902	0.53658536585	-1	2.39024390244	-1.55	-5	-0.398549376490275	-2.83333333333	-3.66666666667	0	lib_cen
0	jovem	masculino	media	-15.0945945946	-4	1	-3.27777777778	1	-1.34102564102	-0.333333333333	3.55896729218646	6.5	0.333333333333	0	lib_cen
0	jovem	masculino	media	-4	0	-1	1	0	1.5	0.944444444444	0.299560281858908	-2	1	0	mesmo
1	jovem	masculino	media	-46.5	-3	-3	-11	0	-0.66666666667	-2	-0.184424571137427	-4.68421052632	0.66666666667	0	lib_cat
0	jovem	masculino	media	2.6666666667	-3	7.5	1	0	-0.83333333333	-5	-2.52356195605701	-4.5	-1.875	0	cat_cen
1	jovem	masculino	media	6.4	0.228571428571	-6.180952380957	3	-0.914285714286	1.2	-3.45	-0.683526335207468	1	-2.590909090909	0	cat_cen
1	jovem	masculino	media	2.8166666667	-0.271428571429	-6.01428571429	6	-0.914285714286	0.625	-3.45	-0.683526335207468	1.5	-3	0	lib_cen
1	jovem	masculino	media	10.8333333333	3	3.3	-2.05882352941	0	-0.5	18	-0.398549376490275	0.66666666667	-5.66666666667	0	cat_cen
1	jovem	masculino	media	2.8	-0.771428571429	-4.51428571429	0	-0.914285714286	0.375	-3.45	0.249359468933996	3.5	3	0	lib_cen
1	jovem	masculino	media	13	0.5	-3	2	-2	1.88184079602	-0.666666666667	-0.103537604110409	-5	-5	0	cat_cen
1	jovem	masculino	media	9.9	-0.771428571429	-5.51428571429	4	-0.914285714286	0.83333333333	-3.45	-0.683526335207468	0	-3	0	lib_cen
0	jovem	masculino	media	-1.3333333333	1.94444444444	-2	-9	0	0	-0.888888888889	0.529742023712163	2	8	0	cen_cat
1	jovem	masculino	media	10.5111111111	1.228571428571	-5.51428571429	1.5	1.085714285714	0	-0.45	-0.0985638344863116	6	0	0	lib_cen
0	jovem	masculino	media	5.3333333333	0	3.3	-3.05882352941	0	-0.33333333333	18	-2.52356195605701	0	-3.875	0	cat_cen
1	jovem	masculino	media	30.3333333333	0.854545454545	0.62727272727	5.9411764705882	-0.745454545455	1.35887096774	1	0.192645077942396	-3.5	-10.675324675343	0	cat_cen
1	jovem	masculino	media	-7.5	-3.5	-6	3.5	0	-0.5	6	-0.648183481011124	1	-8	0	lib_cen
1	jovem	masculino	media	-8.4	-0.771428571429	-6.51428571429	4	-0.914285714286	-0.66666666667	-3.45	-0.683526335207468	0.35714285714	-3	0	cat_cen
1	jovem	masculino	media	5.9761904762	4.5	-6	3	0	1.55357142857	-1.05263157895	0.299560281858908	-2.33333333333	-1.33333333333	-1	lib_cen
1	jovem	masculino	media	-1.3333333334	-0.145454545455	-0.87272727273	6.9411764705882	-0.745454545455	0.85887096774	-0.666666666667	-0.347923303420307	-1.5	-10.8181818182	0	lib_cen
1	jovem	masculino	media	2.9	-0.771428571429	-6.51428571429	0	-0.914285714286	0	-3.45	-0.683526335207468	1	-1.33333333333	0	lib_cen
1	jovem	masculino	media	-44.3333333333	-2	-2	-8	0	-0.66666666667	-2	-0.184424571137427	-4.68421052632	-1	0	mesmo
0	jovem	masculino	media	-4	-2.9787234042553	-3.170212765957	-0.4	0	-1.74865591398	-3.33333333333	-2.4267900669591	-1.69565217391	-3.011363636364	0	lib_cen
1	jovem	masculino	media	-1.5945945946	-4	2	0.57222222222	0	-1.00769230769	-0.333333333333	3.5077946401987	4	0	0	lib_cen
1	jovem	masculino	media	-2.9333333333	0	1	-2	0	1.375	0	0.691877704637669	0.5	6	0	lib_cat
1	jovem	masculino	media	-1.3333333334	-2	-1	-2	0	0.0565217391299999	0.944444444444	-2.94836723158468	0	0.333333333333	0	cat_cen
1	jovem	masculino	media	-4.5	0	-2	-4	0	-3	-4	0.142019004872428	-4.33333333333	-5.66666666667	0	cat_cen
0	jovem	masculino	media	4	1	2	-3	0	0.16666666667	-5	-1.87537847504589	-2	4.125	0	mesmo
1	jovem	masculino	media	-12	-4	-5.571428571429	-1.88235294118	0	-2	1	-0.200724504039902	0	0	0	lib_cen
1	jovem	masculino	media	20.6428571429	1.5	-5	1.2	0	2.42857142857	-0.0526315789499998	-0.176877762084079	-2	-3.33333333333	-1	cat_cen
1	jovem	masculino	media	7.1428571429	-0.5	-7	3	0	-0.0714285714299998	-2.52882205514	0	-4	-3.33333333333	-1	lib_cen
1	jovem	masculino	media	0.642857142899999	-0.5	-9	0	0	0.09523809524	-3.05263157895	-0.13565509936163	-2.5	-3.33333333333	-1	lib_cen
1	jovem	masculino	media	-13.5833333333	-3.5	-5.5	3	0	-0.375	0	-0.648183481011124	-0.5	-8	0	lib_cen
1	jovem	masculino	media	-45.4736842105	-3	-2.9090909090909	-8	0.272727272727	-0.66666666667	-0.95238095238	0.565597175854225	-5.68421052632	3.66666666667	0	lib_cat
0	jovem	masculino	media	-6.9	0.771428571429	2.51428571429	-5	0.914285714286	-1	-1.55	0.284976958717193	-3.33333333333	-2.66666666667	0	mesmo
1	jovem	masculino	media	9.33333333340001	0	10.5	5	0	1	0	-0.241008099503795	-3.5	2	0	mesmo
0	jovem	masculino	media	0	1.02222222222	-2.97777777778	-2	0	-0.36752136752	-3	-1.13750352374994	-0.5	-2.875	0	lib_cen
0	jovem	masculino	media	-4.6666666667	-2	-3	0	0	0.16666666667	-4.333333333333	-2.22810607253084	-3	-3.875	0	cat_cen
1	jovem	masculino	media	11.4444444444	1.854545454545	-1.87272727273	1.4411764705882	1.254545454545	1.35887096774	2	0.237039197300849	2.5	-7.8181818182	0	lib_cen
1	jovem	masculino	media	-13.3333333333	-2.05555555556	-7.888888888889	-5	0	0	-0.888888888889	-0.118441457298961	2	0	0	lib_cat
1	jovem	masculino	media	2.3333333333	1.6170212766	-9.6808510638	1	-1.23404255319	-0.125	-5	-0.91634207095309	-2	-3	0	lib_cen
1	jovem	masculino	media	6.5263157895	0	-2.9090909090909	3	-1.727272727273	1.54850746269	0.380952380953	0.105915761518541	-5	-0.33333333333	0	lib_cen
1	jovem	masculino	media	7	0	-2.636363636364	0	-2	1.46376169998	-0.666666666667	-0.644105985473112	0	6	0	lib_cen
0	jovem	masculino	media	4.4492753624	0	2.25	1	0	2	0	0.0544477840223765	-1.53333333333	0	0	mesmo
1	jovem	masculino	media	6.6666666667	0	2	0.2	0	3	0	0.299560281858908	-0.5	0	0	mesmo
0	jovem	masculino	media	0	0	-2	-5.6	0	-1.33333333333	-4	-2.52356195605701	1	-2.65277777778	0	lib_cen
0	jovem	masculino	media	42.5	3	-1	6	0	-0.33333333333	-3	-0.214124805352848	2.35087719299	-4.66666666667	0	cat_cen
0	jovem	masculino	media	-8	-2	-3.6	0.82352941176	0	-0.83333333333	-5	-1.98299357469431	-3.33333333333	-3.875	0	cat_cen
0	jovem	masculino	media	-13.5	-2	-4	-2.75	0	0.16666666667	-5	-2.12501257956674	-0.5	-3.875	0	cat_cen
1	jovem	masculino	media	-8.3333333334	-2.3829787234	-8.6808510638	7	-1.23404255319	-1.5	-5.999999999997	-1.60665757182047	-3	-4	0	lib_cen
1	jovem	masculino	media	-6.2173913043	-4	-2.75	0	0	0	0	-0.352727597484952	-0.53333333333	-8	0	cat_cen
1	jovem	masculino	media	6.6666666666	-0.145454545455	-1.87272727273	3.9411764705882	-0.745454545455	1.60887096774	2	0.893084796083488	-2.5	-9.62587412589	0	lib_cen
1	jovem	masculino	media	-7.6666666667	-2.3829787234	-10.6808510638	0	-0.73404255319	-1	-6.33333333333	-1.60665757182047	-5.75	-3	0	cat_cen
1	jovem	masculino	media	-4.1	0	-2	-5	0	-0.625	-5	0.534336427651188	0.16666666667	0.33333333333	0	lib_cen
0	jovem	masculino	media	0	5	2	1	0	2.125	2	0.299560281858908	-1.33333333333	2	0	lib_cat
0	jovem	masculino	media	-5.5	-3	0	-1	0	0.16666666667	0	-2.12501257956674	-0.66666666667	1.79166666667	0	mesmo
0	jovem	masculino	media	-12.5333333333	-0.88888888889	-2.66666666667	-12	1.66666666667	-1.93577981651	1.111111111111	0.670054437507327	8	5.4	0	cen_cat
1	jovem	masculino	media	5.7333333333	4.228571428571	-3.51428571429	3	-0.914285714286	1.125	-1.45	-0.142957953844765	1.66666666667	-1	0	lib_cen
0	jovem	masculino	media	-8	1	-4	-1.75	0	0	-5	0	0.16666666667	-5.66666666667	0	cat_cen
1	jovem	masculino	media	1.33333333340001	0	0	3	0	2	0.333333333333	-0.241008099503795	-2.75	0	0	lib_cat
0	jovem	masculino	media	-9.5	0	-1	-5	2	-2.54850746269	-4.333333333333	0.245556608982837	1.66666666667	-0.66666666667	0	mesmo
0	jovem	masculino	media	12.4803921568	3	1	-3	2	0.55652173913	0	-3.48893561294738	1	1.833333333333	0	lib_cen
0	jovem	masculino	media	-12.5945945946	-4	0	0.72222222222	0	-1.00769230769	-0.333333333333	3.4594316186373	4.64285714286	0.5	0	lib_cen
1	jovem	masculino	media	12.4	-0.771428571429	-3.51428571429	2.2	-0.914285714286	2	-3.45	-0.142957953844765	2.5	-3	0	cat_cen
1	jovem	masculino	media	10.4	-0.271428571429	-6.51428571429	2	-0.914285714286	0.33333333333	-3.45	-0.142957953844765	0	-3	0	cat_cen
1	jovem	masculino	media	14.5945945946	4	-3	4.27777777778	-2	3.05619977038	-0.333333333334	-4.10353760411041	-8	-5	0	mesmo
0	jovem	masculino	media	-9.5945945946	-4	2	-3.27777777778	0	-3.50769230769	0.666666666667	4	2	0	0	cat_cen
1	jovem	masculino	media	2.8333333333	1	-9.6	4	0	1.25	0.666666666667	-1.15200309344505	0.37037037037	-1	0	cat_cen
0	jovem	masculino	media	-8.1428571428	-2.05555555556	-7.666666666667	-12	0	0.375	-0.888888888889	-0.118441457298961	-2	0	0	mesmo
0	jovem	masculino	media	-8	-3	-3.888888888889	1	0	0.16666666667	-5	-2.52356195605701	-2	-3.875	0	lib_cen
1	jovem	masculino	media	1.3333333333	-1	-10	-1	0	0.66666666667	-2	-0.644668746849488	-2.5	-4.22222222222	-1	lib_cen
1	jovem	masculino	media	7.5	4.02222222222	-9.57777777778	2	0	0.71581196581	2	-0.0614005446641439	2.87037037037	0	0	lib_cen
1	jovem	masculino	media	6.6666666666	4	-7	2	0	2.125	0	-0.20945336562895	-2.33333333333	-2.22222222222	-1	lib_cen
0	jovem	masculino	media	-1.6666666667	-1	-7	-1	2	-0.54850746269	-1.333333333333	-0.105915761518541	1	0.77777777778	-1	mesmo
1	jovem	masculino	media	13.3333333333	2	-8	-0.6	0	0.5	-1	-0.750021746991653	1	-3	-1	lib_cen
0	jovem	feminino	baixa	-8.0454545455	0	0.75	-3	0	-0.16666666667	-1	-0.32816004859639	-1	-1	0	lib_cat
1	jovem	feminino	baixa	11.2	-0.04	1.94	2.85	-0.1	0	-0.2	0.0603356632275953	1	0	0	lib_cat
1	jovem	masculino	media	10.753968254	1.5	-8	1.5	2	0.42857142857	-0.0526315789499998	0.343954401217361	2	-0.33333333333	-1	lib_cen
0	jovem	masculino	media	0.166666666700003	0	-1	-1.666666666667	0	0	0	2.13876406995585	-1	1.33333333333	0	mesmo
0	jovem	masculino	media	-15.3333333333	-2.05555555556	-6	-11	0	-3	0.111111111111	0.422126924063742	-1	0	0	mesmo
1	jovem	masculino	media	-42.3333333333	-3	-2	-6	0	0.33333333333	-1.666666666667	-0.184424571137427	-5.43421052632	-1	0	lib_cat
0	jovem	masculino	media	0.405405405400003	1	2	-4.27777777778	2	-1.50769230769	1.999999999997	4.04439411935845	9	2.76666666667	0	lib_cen
0	jovem	masculino	media	-2.4041184041	-4	0.333333333333	-4.27777777778	0	-0.13269230769	-0.333333333333	3.4594316186373	1	0	0	cat_cen
1	jovem	masculino	media	9	-2.3829787234	0.8191489362	7	-1.23404255319	-1	-6.33333333333	-1.60665757182047	-5.5	-2	0	cat_cen
1	jovem	masculino	media	5.5	5	-2	-5	2	-1	-2.66666666667	0.186413124230881	2.66666666667	-2.9	0	lib_cen
0	jovem	masculino	media	-7.5945945946	-4	0.363636363636	-4.27777777778	0	-1.5924380704	-0.333333333333	3.4594316186373	8	11	0	lib_cen
0	jovem	masculino	media	-5.6666666667	-2	2	-5	2	-1.99198572356	0.666666666667	-2.84482962747427	4	4.333333333333	0	mesmo
1	jovem	masculino	media	-8.5	-0.8016722408032	0.84481605351	0	0	-1.64782608696	-1	-1.24100809950379	-0.16666666667	0.047619047619	0	lib_cen
1	jovem	masculino	media	15.3095238096	-0.5	2.5	7	0	0.42857142857	-3.05263157895	-0.241008099503795	-4.5	-1.33333333333	-1	cat_cen
0	jovem	masculino	media	-2.8333333333	0	-1	-2	0	1	0	-0.241008099503795	-2	1.66666666667	0	lib_cat
0	jovem	masculino	media	-11.5945945946	-4	0	-4.27777777778	0	-1.84102564102	-0.333333333333	3.56478461877946	4.5	0	0	lib_cen
0	jovem	masculino	media	-0.394594594599994	-4	4	0.72222222222	0	-0.25769230769	-0.333333333333	3.52356195605701	4	0	0	lib_cen
1	jovem	masculino	media	4	-1	-3.571428571429	1.11764705882	0	-1	1	0.383328639551506	2.25	7.833333333333	-1	lib_cen
1	jovem	masculino	media	3.5	4	-9.6	-1	0	1.125	1.33333333333	-0.757143476103836	2.37037037037	0	0	lib_cen
1	jovem	masculino	media	-4.5	0	-10.6	-2	0	-0.0833333333300001	0	-1.34210597682906	0.87037037037	-1	0	lib_cen
1	jovem	masculino	media	3.7333333333	-1	-8	-1	0	1.375	-2	0.182864057149811	-0.5	1.77777777778	-1	lib_cen
1	jovem	masculino	media	-7.4666666667	-1	-10	3	0	0.33333333333	-2	-0.750021746991653	-3.64285714286	-4.22222222222	-1	cat_cen
1	jovem	masculino	media	3.3333333333	0	-1	3	0	0.68248175182	-1	-0.225066555638521	0.25	-1	0	lib_cen
1	jovem	masculino	media	-1.2	0.04	0.06	0	0.1	0.5	0.2	-0.0119726416661963	-1	0	-1	cat_cen
1	jovem	masculino	media	20.4	-2.9787234042553	-4.170212765957	5.6	-1	-1.11532258065	0.66666666667	-0.836113915043547	2.30434782609	-1.736363636364	0	lib_cen
1	jovem	masculino	media	0.5	-1.33333333333	-12	0.5	0	0.5	-2	-0.485426827170242	-2.91666666667	-3.107142857143	-1	lib_cen
0	jovem	masculino	media	17.3333333333	-1.5	1	1	-1	-1	-4.35	0.0374747054148665	0	-8	0	cat_cen
1	jovem	feminino	baixa	3.3333333333	0	0	3	-0.5	0.5	0.944444444444	0.540568381362703	1.75	0	0	mesmo
1	jovem	feminino	baixa	-4.66666666659999	-2	-13	5	0	1.56422018349	-1.666666666667	-1.07972719247073	-4.95	-3.25	0	lib_cen
0	jovem	feminino	baixa	-0.5	0	-0.16666666667	1.2	0	-0.16666666667	0	0	0.66666666667	0	0	lib_cat
0	jovem	feminino	baixa	12.7303921568	4.5	1.5	-4	2	0.375	0	0	0.5	2.5	0	mesmo
1	jovem	feminino	baixa	1	-2.3829787234	-9.6808510638	5	-1.23404255319	0	-5.999999999997	-1.60665757182047	-4.75	-4	0	lib_cen
0	jovem	feminino	baixa	-23	0	-3.166666666667	-3	0	1.2	-2	-0.540568381362703	1	0.266233766234	0	mesmo
0	jovem	feminino	baixa	-10.6666666666	0	0	1.5	0	0	0	-0.987060944293018	0.699999999999999	0	0	lib_cat
0	jovem	masculino	media	-4	-1.854545454545	1.87272727273	-4.9411764705882	0.745454545455	-1.80234922861	1	-3.14101230952707	2.5	10.151515151533	0	mesmo
0	jovem	feminino	baixa	-0.217391304300001	-0.5	3.25	1	0	0.66666666667	0	-0.245112497836531	1.46666666667	0	0	mesmo
0	jovem	feminino	baixa	-10.8333333333	-1	0	-5	1	-0.83333333333	-0.666666666667	-0.195920209977006	2.5	0.333333333333	0	lib_cat
1	jovem	feminino	baixa	-2	-2	-14	1	0	0.56422018349	-2	-0.329705445479081	-3.3	-3.25	0	cat_cen
